publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,is_mentioned,is_used,validation_reasoning
pub.1130027734,Food Insecurity Predicts Urban Gun Violence,10.1177/0003134820942194,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The authors explicitly state that they obtained food‑access variables from the Food Access Research Atlas and then used those variables (FI, LA, LANV) in Poisson regression, multivariable modeling, and geospatial analysis. This demonstrates direct utilization of the dataset in methods and results."
pub.1130073522,"Sexual orientation disparities in food insecurity and food assistance use in U.S. adult women: National Health and Nutrition Examination Survey, 2005–2014",10.1186/s12889-020-09261-9,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (as the USDA's US Household Food Security Survey Module) and describes it as the instrument used to assess food insecurity in the NHANES data, indicating genuine usage in the analysis."
pub.1130075133,"Assemblage, food justice, and intersectionality in rural Mississippi: the Oktibbeha Food Policy Council",10.1080/02732173.2020.1801541,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,true,false,"The exact alias ""Census of Agriculture"" appears, indicating the dataset is mentioned. However, the reference is used only to provide background statistics about Black farm operators; the study does not perform analysis, modeling, or derive results directly from the Census data. Hence it is not genuinely used in the research methodology."
pub.1130101064,"Food insecurity among graduate students: prevalence and association with depression, anxiety and stress",10.1017/s1368980020002001,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (HFSSM) (as the US Household Food Security Survey Module) and describes that the six‑item short form was administered to participants, with results reported in the prevalence and outcome analyses. This constitutes genuine usage of the dataset."
pub.1130225825,Rural SNAP Participants and Food Insecurity: How Can Communities Leverage Resources to Meet the Growing Food Insecurity Status of Rural and Low-Income Residents?,10.3390/ijerph17176037,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,true,false,The Census of Agriculture is mentioned to describe trends in rural agriculture. The study does not analyze or model any Census of Agriculture data.
pub.1130267016,Disparities in food insecurity at the intersection of race and sexual orientation: A population-based study of adult women in the United States,10.1016/j.ssmph.2020.100655,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,false,false,"The paper never refers to the Census of Agriculture or any of its aliases; only flag terms like USDA appear, which are insufficient for a mention."
pub.1130324659,Household Food Insecurity: Comparison between Families with and without Members with Disabilities,10.3390/ijerph17176149,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is explicitly named, but the paper only references it as the source of the questionnaire items used to construct a Korean‑adapted food‑security measure. No analysis is performed on HFSSM data itself; the module serves merely as a measurement instrument."
pub.1130471747,Poverty and Food Insecurity Predict Mealtime Structure: Mediating Pathways of Parent Disciplinary Practices and Depressive Symptoms,10.1007/s10826-020-01806-1,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they measured FI in their sample using the HFSSM instrument and then use this variable in mediation and path‑analysis models, indicating genuine utilization of the dataset (survey) in the study."
pub.1130550214,Food Insecurity is Directly Associated with the Use of Health Services for Adverse Health Events among Older Adults,10.1093/jn/nxaa286,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),false,false,"The exact name or any listed alias for the Food Access Research Atlas does not appear anywhere in the manuscript. Only generic terms like “food access limitations” are present, which are not sufficient to count as a mention."
pub.1130557940,Examining Rural Food-Insecure Families’ Perceptions of the Supplemental Nutrition Assistance Program: A Qualitative Study,10.3390/ijerph17176390,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper never cites the exact name or any listed alias of the HFSSM. It refers only to a generic ""USDA 6‑item food security screener"" without naming the module, so there is no evidence of mention or use."
pub.1130557940,Examining Rural Food-Insecure Families’ Perceptions of the Supplemental Nutrition Assistance Program: A Qualitative Study,10.3390/ijerph17176390,3a646c8a-eab3-4951-80ac-831ba3a7b1a9,Rural-Urban Continuum Codes (RUCC),true,true,"The exact alias ""Rural‑Urban Continuum Code (RUCC)"" appears and the authors explicitly state they used this dataset to classify counties for the study, satisfying the criteria for genuine usage."
pub.1130691960,Food Insecurity Among Students in Six Health Professions’ Training Programs,10.1080/19496591.2020.1796690,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper never cites the exact phrase “Household Food Security Survey Module” or any of its listed aliases. It only refers to the USDA’s six‑item short form of the food security survey, which is a related instrument but not the HFSSM dataset itself."
pub.1130753128,Association of household food insecurity and childhood weight status in a low‐income population,10.1111/cob.12401,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The paper cites the Food Access Research Atlas by name and indicates that its data were used to determine whether a census tract had low food access, which is incorporated as a predictor in the multivariable models."
pub.1130837718,"Food Insecurity and the Risk of Obesity, Depression, and Self-Rated Health in Women",10.1089/whr.2020.0049,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The manuscript explicitly names the Food Access Research Atlas and describes how its spatial data were overlaid onto participant addresses and later used to define low‑income census tracts, food deserts, and limited‑access areas in the multivariate models. This constitutes genuine utilization of the dataset."
pub.1130894036,"Trends in Food Insecurity in the United States from 2011–2017: Disparities by Age, Sex, Race/Ethnicity, and Income",10.1089/pop.2020.0123,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),false,false,The article never cites the CPS‑FSS by name or any of its listed aliases.
pub.1130898465,Mechanisms from Food Insecurity to Worse HIV Treatment Outcomes in US Women Living with HIV,10.1089/apc.2020.0009,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the Household Food Security Survey Module was the instrument used to measure food insecurity for each participant, indicating direct utilization of the dataset in data collection and subsequent analysis."
pub.1131086075,Community Gardening as a Way to Build Cross-Cultural Community Resilience in Intersectionally Diverse Gardeners: Community-Based Participatory Research and Campus-Community-Partnered Proposal,10.2196/21218,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (as the US Household Food Security Survey Module) and states it will be used to measure food insecurity, indicating direct utilization in data collection/analysis."
pub.1131107584,Conceptualizing Food Insecurity Among Older Adults: Development of a Summary Indicator in the National Health and Aging Trends Study,10.1093/geronb/gbaa147,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,No validation found in LLM response
pub.1131431583,Experiences of Food Insecurity and Type 2 Diabetes Management in Adults,10.1080/19320248.2020.1826380,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly cites the USDA's Household Food Security Survey Module (HFSSM) and states that items from this instrument were incorporated into the interview guide. By using these questions to assess participants' food‑security status, the study relies on the HFSSM as a data collection tool, and the resulting responses inform the analysis and findings. This meets the criteria for genuine usage."
pub.1131431812,Social Norms and Stigma: Implications for Measuring Childhood Food Security,10.1080/19320248.2020.1826379,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The HFSSM is explicitly named and central to the study’s methodology; participants were asked to discuss HFSSM items, and the instrument was used to assess food‑security status, providing the basis for the qualitative findings."
