publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,confidence_score_mention,confidence_score_use,validation_reasoning
pub.1126038151,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v2,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,8,""
pub.1126038151,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v2,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,0,""
pub.1126038151,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v2,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1126150527,"Adverse Childhood Experiences and Food Insecurity in Adulthood: Evidence From the National Longitudinal Study of Adolescent to Adult Health",10.1016/j.jadohealth.2020.02.002,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,0,""
pub.1126152627,"Associations between food insecurity and psychotropic medication use among women living with HIV in the United States",10.1017/s2045796020000232,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1126258589,"Food insecurity and food assistance resource use by sexual minority women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v1,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1126258589,"Food insecurity and food assistance resource use by sexual minority women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v1,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,0,""
pub.1126258589,"Food insecurity and food assistance resource use by sexual minority women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v1,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1126394519,"Food Insecurity among Cancer Patients Enrolled in the Supplemental Nutrition Assistance Program (SNAP)",10.1080/01635581.2020.1743867,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1126394519,"Food Insecurity among Cancer Patients Enrolled in the Supplemental Nutrition Assistance Program (SNAP)",10.1080/01635581.2020.1743867,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1126650195,"Nudging while online grocery shopping: A randomized feasibility trial to enhance nutrition in individuals with food insecurity",10.1016/j.appet.2020.104714,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127159187,"Maternal marital status predicts self‐reported stress among pregnant women following hurricane Florence",10.1002/ajhb.23427,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127379265,"Food security and health in transition to adulthood for individuals with disabilities",10.1016/j.dhjo.2020.100937,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1127399374,"Trauma-Informed Financial Empowerment Programming Improves Food Security Among Families With Young Children",10.1016/j.jneb.2020.02.008,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127465224,"Using a Bifactor Model to Measure Food Insecurity in Households with Children",10.1007/s10834-020-09686-9,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1127465224,"Using a Bifactor Model to Measure Food Insecurity in Households with Children",10.1007/s10834-020-09686-9,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127502875,"Food Insecurity and Pediatric Malnutrition Related to Under- and Overweight in the United States: An Evidence Analysis Center Systematic Review",10.1016/j.jand.2020.03.009,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1127502875,"Food Insecurity and Pediatric Malnutrition Related to Under- and Overweight in the United States: An Evidence Analysis Center Systematic Review",10.1016/j.jand.2020.03.009,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1127578328,"The Early Food Insecurity Impacts of COVID-19",10.1101/2020.05.09.20096412,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127814481,"Food insecurity among nursing students: A mixed methods study",10.1111/nuf.12460,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127859718,"Diet Quality and Associations with Food Security among Women Eligible for Indiana Supplemental Nutrition Assistance Program-Education",10.1093/jn/nxaa171,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127859718,"Diet Quality and Associations with Food Security among Women Eligible for Indiana Supplemental Nutrition Assistance Program-Education",10.1093/jn/nxaa171,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1127991324,"Household food insecurity: associations with disordered eating behaviours and overweight in a population-based sample of adolescents",10.1017/s1368980020000464,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1127991324,"Household food insecurity: associations with disordered eating behaviours and overweight in a population-based sample of adolescents",10.1017/s1368980020000464,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,0,""
pub.1128171602,"Diabetes Prevention for Pacific People in the United States: A Mixed-Methods Feasibility Study to Adapt the Diabetes Prevention Program With Samoan/Tongan Church Communities",10.1097/phh.0000000000001181,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1128173362,"Psychosocial Risk Factors for Food Insecurity in Puerto Ricans Living in the USA from Baseline to 5-Year Follow-Up",10.1093/jn/nxaa177,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1128294984,"Criminal offending trajectories from adolescence through young adulthood and the risk of food insecurity: evidence from the Add Health study",10.1016/j.annepidem.2020.06.002,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,8,""
pub.1128539712,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v3,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1128539712,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v3,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,0,""
pub.1128539712,"Sexual orientation disparities in food insecurity and food assistance resource use in U.S. adult women: National Health and Nutrition Examination Survey, 2005-2014",10.21203/rs.2.17116/v3,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1128582177,"Food insecurity is associated with increased weight loss attempts in children and adolescents",10.1111/ijpo.12691,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1128582177,"Food insecurity is associated with increased weight loss attempts in children and adolescents",10.1111/ijpo.12691,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1128617889,"Barriers to Preparing and Cooking Vegetables Are Associated with Decreased Home Availability of Vegetables in Low-Income Households",10.3390/nu12061823,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1129060651,"O8 Implications of Social Norms When Measuring Childhood Food Security in Appalachia",10.1016/j.jneb.2020.04.020,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,0,""
pub.1129060651,"O8 Implications of Social Norms When Measuring Childhood Food Security in Appalachia",10.1016/j.jneb.2020.04.020,68751d353a311b28982701d3,"Rural-Urban Continuum Codes (RUCC)",9,10,""
pub.1129391388,"Food Insecurity, Sexual Risk, and Substance Use in Young Adults",10.1016/j.jadohealth.2020.05.038,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1129401313,"The Early Food Insecurity Impacts of COVID-19",10.3390/nu12072096,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129456405,"Maternal Food Insecurity is Positively Associated with Postpartum Mental Disorders in Ontario, Canada",10.1093/jn/nxaa240,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129598226,"Modeling Household Food Insecurity with a Polytomous Rasch Model",10.1007/978-3-030-43469-4_24,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129805907,"Explaining Racial Inequality in Food Security in Columbus, Ohio: A Blinder–Oaxaca Decomposition Analysis",10.3390/ijerph17155488,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129805907,"Explaining Racial Inequality in Food Security in Columbus, Ohio: A Blinder–Oaxaca Decomposition Analysis",10.3390/ijerph17155488,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1129829908,"The Healthy Meal Program: A food insecurity screening and referral program for urban dwelling older adults",10.1111/phn.12778,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,10,""
pub.1129846784,"SNAP Participants Improved Food Security And Diet After A Full-Service Supermarket Opened In An Urban Food Desert",10.1377/hlthaff.2019.01309,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1129846784,"SNAP Participants Improved Food Security And Diet After A Full-Service Supermarket Opened In An Urban Food Desert",10.1377/hlthaff.2019.01309,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",7,0,""
pub.1129850895,"Food Insecurity Is Associated With Higher Health Care Use And Costs Among Canadian Adults",10.1377/hlthaff.2019.01637,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129854201,"Food Insecurity and Mortality in American Adults: Results From the NHANES-Linked Mortality Study",10.1177/1524839920945927,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1129854201,"Food Insecurity and Mortality in American Adults: Results From the NHANES-Linked Mortality Study",10.1177/1524839920945927,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1129863836,"Caregiver’s Self-Confidence in Food Resource Management Is Associated with Lower Risk of Household Food Insecurity among SNAP-Ed-Eligible Head Start Families",10.3390/nu12082304,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1130433513,"Household Food Security and Infant Adiposity",10.1542/peds.2019-3725,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1130433513,"Household Food Security and Infant Adiposity",10.1542/peds.2019-3725,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,0,""
pub.1130512390,"Nutritional contributions of food pantries and other sources to the diets of rural, Midwestern food pantry users in the USA",10.1017/s0007114520003372,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1130512390,"Nutritional contributions of food pantries and other sources to the diets of rural, Midwestern food pantry users in the USA",10.1017/s0007114520003372,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,1,""
pub.1130695688,"Socioeconomic position is associated with glycemic control in youth and young adults with type 1 diabetes",10.1111/pedi.13112,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1130695688,"Socioeconomic position is associated with glycemic control in youth and young adults with type 1 diabetes",10.1111/pedi.13112,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,1,""
pub.1131438993,"Farming for life: impact of medical prescriptions for fresh vegetables on cardiometabolic health for adults with or at risk of type 2 diabetes in a predominantly Mexican-American population",10.1136/bmjnph-2020-000133,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1131441345,"Validation of a 2-Item Food Insecurity Screen Among Adult General Medicine Outpatients",10.1089/pop.2020.0183,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1131441345,"Validation of a 2-Item Food Insecurity Screen Among Adult General Medicine Outpatients",10.1089/pop.2020.0183,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,0,""
pub.1132456558,"An Increase in SNAP Benefits Did Not Impact Food Security or Diet Quality in Youth",10.1016/j.jand.2020.09.030,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
